,filename,T
19647,train_19648.csv,14
19648,train_19649.csv,3
19649,train_19650.csv,4
19650,train_19651.csv,4
19651,train_19652.csv,8
19652,train_19653.csv,7
19653,train_19654.csv,13
19654,train_19655.csv,5
19655,train_19656.csv,8
19656,train_19657.csv,5
19657,train_19658.csv,4
19658,train_19659.csv,3
19659,train_19660.csv,3
19660,train_19661.csv,10
19661,train_19662.csv,8
19662,train_19663.csv,3
19663,train_19664.csv,4
19664,train_19665.csv,3
19665,train_19666.csv,7
19666,train_19667.csv,7
19667,train_19668.csv,8
19668,train_19669.csv,4
19669,train_19670.csv,6
19670,train_19671.csv,15
19671,train_19672.csv,3
19672,train_19673.csv,4
19673,train_19674.csv,3
19674,train_19675.csv,4
19675,train_19676.csv,9
19676,train_19677.csv,3
19677,train_19678.csv,7
19678,train_19679.csv,4
19679,train_19680.csv,3
19680,train_19681.csv,5
19681,train_19682.csv,5
19682,train_19683.csv,3
19683,train_19684.csv,4
19684,train_19685.csv,6
19685,train_19686.csv,5
19686,train_19687.csv,5
19687,train_19688.csv,7
19688,train_19689.csv,5
19689,train_19690.csv,4
19690,train_19691.csv,3
19691,train_19692.csv,3
19692,train_19693.csv,5
19693,train_19694.csv,3
19694,train_19695.csv,8
19695,train_19696.csv,5
19696,train_19697.csv,5
19697,train_19698.csv,3
19698,train_19699.csv,7
19699,train_19700.csv,16
19700,train_19701.csv,6
19701,train_19702.csv,5
19702,train_19703.csv,3
19703,train_19704.csv,6
19704,train_19705.csv,3
19705,train_19706.csv,9
19706,train_19707.csv,4
19707,train_19708.csv,3
19708,train_19709.csv,4
19709,train_19710.csv,8
19710,train_19711.csv,4
19711,train_19712.csv,4
19712,train_19713.csv,7
19713,train_19714.csv,5
19714,train_19715.csv,10
19715,train_19716.csv,5
19716,train_19717.csv,3
19717,train_19718.csv,3
19718,train_19719.csv,4
19719,train_19720.csv,3
19720,train_19721.csv,5
19721,train_19722.csv,5
19722,train_19723.csv,9
19723,train_19724.csv,8
19724,train_19725.csv,14
19725,train_19726.csv,4
19726,train_19727.csv,5
19727,train_19728.csv,3
19728,train_19729.csv,3
19729,train_19730.csv,4
19730,train_19731.csv,4
19731,train_19732.csv,10
19732,train_19733.csv,5
19733,train_19734.csv,5
19734,train_19735.csv,6
19735,train_19736.csv,4
19736,train_19737.csv,3
19737,train_19738.csv,7
19738,train_19739.csv,3
19739,train_19740.csv,9
19740,train_19741.csv,3
19741,train_19742.csv,4
19742,train_19743.csv,8
19743,train_19744.csv,13
19744,train_19745.csv,3
19745,train_19746.csv,4
19746,train_19747.csv,4
19747,train_19748.csv,5
19748,train_19749.csv,10
19749,train_19750.csv,4
19750,train_19751.csv,4
19751,train_19752.csv,3
19752,train_19753.csv,4
19753,train_19754.csv,6
19754,train_19755.csv,4
19755,train_19756.csv,6
19756,train_19757.csv,3
19757,train_19758.csv,4
19758,train_19759.csv,4
19759,train_19760.csv,4
19760,train_19761.csv,4
19761,train_19762.csv,3
19762,train_19763.csv,3
19763,train_19764.csv,4
19764,train_19765.csv,8
19765,train_19766.csv,5
19766,train_19767.csv,7
19767,train_19768.csv,4
19768,train_19769.csv,4
19769,train_19770.csv,5
19770,train_19771.csv,6
19771,train_19772.csv,3
19772,train_19773.csv,5
19773,train_19774.csv,4
19774,train_19775.csv,3
19775,train_19776.csv,3
19776,train_19777.csv,3
19777,train_19778.csv,11
19778,train_19779.csv,4
19779,train_19780.csv,6
19780,train_19781.csv,4
19781,train_19782.csv,11
19782,train_19783.csv,3
19783,train_19784.csv,9
19784,train_19785.csv,5
19785,train_19786.csv,6
19786,train_19787.csv,3
19787,train_19788.csv,5
19788,train_19789.csv,4
19789,train_19790.csv,5
19790,train_19791.csv,6
19791,train_19792.csv,4
19792,train_19793.csv,4
19793,train_19794.csv,6
19794,train_19795.csv,5
19795,train_19796.csv,5
19796,train_19797.csv,3
19797,train_19798.csv,4
19798,train_19799.csv,3
19799,train_19800.csv,9
19800,train_19801.csv,5
19801,train_19802.csv,10
19802,train_19803.csv,5
19803,train_19804.csv,9
19804,train_19805.csv,5
19805,train_19806.csv,4
19806,train_19807.csv,3
19807,train_19808.csv,12
19808,train_19809.csv,3
19809,train_19810.csv,4
19810,train_19811.csv,5
19811,train_19812.csv,7
19812,train_19813.csv,6
19813,train_19814.csv,3
19814,train_19815.csv,10
19815,train_19816.csv,5
19816,train_19817.csv,7
19817,train_19818.csv,4
19818,train_19819.csv,3
19819,train_19820.csv,4
19820,train_19821.csv,9
19821,train_19822.csv,5
19822,train_19823.csv,3
19823,train_19824.csv,5
19824,train_19825.csv,4
19825,train_19826.csv,5
19826,train_19827.csv,4
19827,train_19828.csv,3
19828,train_19829.csv,3
19829,train_19830.csv,5
19830,train_19831.csv,4
19831,train_19832.csv,5
19832,train_19833.csv,4
19833,train_19834.csv,11
19834,train_19835.csv,4
19835,train_19836.csv,6
19836,train_19837.csv,4
19837,train_19838.csv,5
19838,train_19839.csv,3
19839,train_19840.csv,7
19840,train_19841.csv,3
19841,train_19842.csv,4
19842,train_19843.csv,3
19843,train_19844.csv,5
19844,train_19845.csv,4
19845,train_19846.csv,5
19846,train_19847.csv,4
19847,train_19848.csv,10
19848,train_19849.csv,3
19849,train_19850.csv,4
19850,train_19851.csv,6
19851,train_19852.csv,4
19852,train_19853.csv,8
19853,train_19854.csv,6
19854,train_19855.csv,5
19855,train_19856.csv,3
19856,train_19857.csv,3
19857,train_19858.csv,5
19858,train_19859.csv,4
19859,train_19860.csv,4
19860,train_19861.csv,4
19861,train_19862.csv,3
19862,train_19863.csv,4
19863,train_19864.csv,4
19864,train_19865.csv,5
19865,train_19866.csv,4
19866,train_19867.csv,4
19867,train_19868.csv,3
19868,train_19869.csv,3
19869,train_19870.csv,7
19870,train_19871.csv,9
19871,train_19872.csv,3
19872,train_19873.csv,3
19873,train_19874.csv,4
19874,train_19875.csv,6
19875,train_19876.csv,3
19876,train_19877.csv,4
19877,train_19878.csv,5
19878,train_19879.csv,3
19879,train_19880.csv,3
19880,train_19881.csv,5
19881,train_19882.csv,5
19882,train_19883.csv,8
19883,train_19884.csv,4
19884,train_19885.csv,9
19885,train_19886.csv,7
19886,train_19887.csv,3
19887,train_19888.csv,3
19888,train_19889.csv,4
19889,train_19890.csv,4
19890,train_19891.csv,6
19891,train_19892.csv,3
19892,train_19893.csv,3
19893,train_19894.csv,4
19894,train_19895.csv,4
19895,train_19896.csv,5
19896,train_19897.csv,4
19897,train_19898.csv,5
19898,train_19899.csv,6
19899,train_19900.csv,4
19900,train_19901.csv,4
19901,train_19902.csv,7
19902,train_19903.csv,3
19903,train_19904.csv,5
19904,train_19905.csv,3
19905,train_19906.csv,3
19906,train_19907.csv,4
19907,train_19908.csv,4
19908,train_19909.csv,4
19909,train_19910.csv,3
19910,train_19911.csv,4
19911,train_19912.csv,6
19912,train_19913.csv,3
19913,train_19914.csv,5
19914,train_19915.csv,6
19915,train_19916.csv,5
19916,train_19917.csv,4
19917,train_19918.csv,5
19918,train_19919.csv,5
19919,train_19920.csv,3
19920,train_19921.csv,4
19921,train_19922.csv,6
19922,train_19923.csv,5
19923,train_19924.csv,14
19924,train_19925.csv,5
19925,train_19926.csv,4
19926,train_19927.csv,7
19927,train_19928.csv,3
19928,train_19929.csv,5
19929,train_19930.csv,4
19930,train_19931.csv,3
19931,train_19932.csv,6
19932,train_19933.csv,4
19933,train_19934.csv,6
19934,train_19935.csv,5
19935,train_19936.csv,5
19936,train_19937.csv,5
19937,train_19938.csv,7
19938,train_19939.csv,6
19939,train_19940.csv,4
19940,train_19941.csv,6
19941,train_19942.csv,7
19942,train_19943.csv,7
19943,train_19944.csv,4
19944,train_19945.csv,4
19945,train_19946.csv,6
19946,train_19947.csv,6
19947,train_19948.csv,3
19948,train_19949.csv,3
19949,train_19950.csv,4
19950,train_19951.csv,5
19951,train_19952.csv,7
19952,train_19953.csv,3
19953,train_19954.csv,8
19954,train_19955.csv,16
19955,train_19956.csv,3
19956,train_19957.csv,6
19957,train_19958.csv,5
19958,train_19959.csv,3
19959,train_19960.csv,5
19960,train_19961.csv,3
19961,train_19962.csv,3
19962,train_19963.csv,3
19963,train_19964.csv,6
19964,train_19965.csv,18
19965,train_19966.csv,5
19966,train_19967.csv,4
19967,train_19968.csv,4
19968,train_19969.csv,6
19969,train_19970.csv,5
19970,train_19971.csv,7
19971,train_19972.csv,3
19972,train_19973.csv,4
19973,train_19974.csv,3
19974,train_19975.csv,4
19975,train_19976.csv,3
19976,train_19977.csv,3
19977,train_19978.csv,4
19978,train_19979.csv,8
19979,train_19980.csv,12
19980,train_19981.csv,3
19981,train_19982.csv,5
19982,train_19983.csv,4
19983,train_19984.csv,4
19984,train_19985.csv,4
19985,train_19986.csv,4
19986,train_19987.csv,9
19987,train_19988.csv,3
19988,train_19989.csv,5
19989,train_19990.csv,12
19990,train_19991.csv,4
19991,train_19992.csv,7
19992,train_19993.csv,7
19993,train_19994.csv,4
19994,train_19995.csv,4
19995,train_19996.csv,5
19996,train_19997.csv,5
19997,train_19998.csv,5
19998,train_19999.csv,4
19999,train_20000.csv,4
20000,train_20001.csv,7
20001,train_20002.csv,4
20002,train_20003.csv,4
20003,train_20004.csv,5
20004,train_20005.csv,4
20005,train_20006.csv,4
20006,train_20007.csv,13
20007,train_20008.csv,3
20008,train_20009.csv,5
20009,train_20010.csv,11
20010,train_20011.csv,10
20011,train_20012.csv,3
20012,train_20013.csv,6
20013,train_20014.csv,4
20014,train_20015.csv,9
20015,train_20016.csv,12
20016,train_20017.csv,5
20017,train_20018.csv,9
20018,train_20019.csv,4
20019,train_20020.csv,3
20020,train_20021.csv,5
20021,train_20022.csv,6
20022,train_20023.csv,5
20023,train_20024.csv,4
20024,train_20025.csv,3
20025,train_20026.csv,3
20026,train_20027.csv,3
20027,train_20028.csv,13
20028,train_20029.csv,4
20029,train_20030.csv,6
20030,train_20031.csv,7
20031,train_20032.csv,4
20032,train_20033.csv,5
20033,train_20034.csv,4
20034,train_20035.csv,4
20035,train_20036.csv,3
20036,train_20037.csv,11
20037,train_20038.csv,4
20038,train_20039.csv,7
20039,train_20040.csv,3
20040,train_20041.csv,3
20041,train_20042.csv,5
20042,train_20043.csv,9
20043,train_20044.csv,4
20044,train_20045.csv,3
20045,train_20046.csv,3
20046,train_20047.csv,5
20047,train_20048.csv,3
20048,train_20049.csv,3
20049,train_20050.csv,5
20050,train_20051.csv,6
20051,train_20052.csv,4
20052,train_20053.csv,3
20053,train_20054.csv,12
20054,train_20055.csv,4
20055,train_20056.csv,12
20056,train_20057.csv,5
20057,train_20058.csv,5
20058,train_20059.csv,3
20059,train_20060.csv,5
20060,train_20061.csv,4
20061,train_20062.csv,3
20062,train_20063.csv,4
20063,train_20064.csv,10
20064,train_20065.csv,14
20065,train_20066.csv,3
20066,train_20067.csv,4
20067,train_20068.csv,3
20068,train_20069.csv,4
20069,train_20070.csv,6
20070,train_20071.csv,4
20071,train_20072.csv,3
20072,train_20073.csv,4
20073,train_20074.csv,3
20074,train_20075.csv,3
20075,train_20076.csv,5
20076,train_20077.csv,3
20077,train_20078.csv,11
20078,train_20079.csv,5
20079,train_20080.csv,4
20080,train_20081.csv,5
20081,train_20082.csv,4
20082,train_20083.csv,4
20083,train_20084.csv,8
20084,train_20085.csv,5
20085,train_20086.csv,4
20086,train_20087.csv,3
20087,train_20088.csv,5
20088,train_20089.csv,4
20089,train_20090.csv,5
20090,train_20091.csv,5
20091,train_20092.csv,3
20092,train_20093.csv,3
20093,train_20094.csv,4
20094,train_20095.csv,5
20095,train_20096.csv,4
20096,train_20097.csv,6
20097,train_20098.csv,5
20098,train_20099.csv,3
20099,train_20100.csv,3
20100,train_20101.csv,4
20101,train_20102.csv,3
20102,train_20103.csv,6
20103,train_20104.csv,6
20104,train_20105.csv,4
20105,train_20106.csv,3
20106,train_20107.csv,5
20107,train_20108.csv,7
20108,train_20109.csv,4
20109,train_20110.csv,8
20110,train_20111.csv,3
20111,train_20112.csv,3
20112,train_20113.csv,5
20113,train_20114.csv,15
20114,train_20115.csv,5
20115,train_20116.csv,9
20116,train_20117.csv,6
20117,train_20118.csv,5
20118,train_20119.csv,4
20119,train_20120.csv,4
20120,train_20121.csv,3
20121,train_20122.csv,3
20122,train_20123.csv,8
20123,train_20124.csv,6
20124,train_20125.csv,5
20125,train_20126.csv,4
20126,train_20127.csv,7
20127,train_20128.csv,12
20128,train_20129.csv,4
20129,train_20130.csv,3
20130,train_20131.csv,3
20131,train_20132.csv,10
20132,train_20133.csv,3
20133,train_20134.csv,5
20134,train_20135.csv,4
20135,train_20136.csv,6
20136,train_20137.csv,4
20137,train_20138.csv,3
20138,train_20139.csv,7
20139,train_20140.csv,7
20140,train_20141.csv,9
20141,train_20142.csv,7
20142,train_20143.csv,8
20143,train_20144.csv,4
20144,train_20145.csv,4
20145,train_20146.csv,6
20146,train_20147.csv,8
20147,train_20148.csv,11
20148,train_20149.csv,6
20149,train_20150.csv,14
20150,train_20151.csv,6
20151,train_20152.csv,9
20152,train_20153.csv,6
20153,train_20154.csv,5
20154,train_20155.csv,10
20155,train_20156.csv,3
20156,train_20157.csv,4
20157,train_20158.csv,10
20158,train_20159.csv,5
20159,train_20160.csv,3
20160,train_20161.csv,12
20161,train_20162.csv,4
20162,train_20163.csv,4
20163,train_20164.csv,5
20164,train_20165.csv,4
20165,train_20166.csv,5
20166,train_20167.csv,5
20167,train_20168.csv,10
20168,train_20169.csv,5
20169,train_20170.csv,4
20170,train_20171.csv,6
20171,train_20172.csv,5
20172,train_20173.csv,5
20173,train_20174.csv,5
20174,train_20175.csv,4
20175,train_20176.csv,5
20176,train_20177.csv,5
20177,train_20178.csv,5
20178,train_20179.csv,5
20179,train_20180.csv,4
20180,train_20181.csv,4
20181,train_20182.csv,5
20182,train_20183.csv,3
20183,train_20184.csv,5
20184,train_20185.csv,6
20185,train_20186.csv,3
20186,train_20187.csv,4
20187,train_20188.csv,14
20188,train_20189.csv,4
20189,train_20190.csv,3
20190,train_20191.csv,3
20191,train_20192.csv,7
20192,train_20193.csv,9
20193,train_20194.csv,3
20194,train_20195.csv,6
20195,train_20196.csv,9
20196,train_20197.csv,4
20197,train_20198.csv,3
20198,train_20199.csv,3
20199,train_20200.csv,6
20200,train_20201.csv,7
20201,train_20202.csv,4
20202,train_20203.csv,4
20203,train_20204.csv,4
20204,train_20205.csv,3
20205,train_20206.csv,3
20206,train_20207.csv,6
20207,train_20208.csv,3
20208,train_20209.csv,6
20209,train_20210.csv,4
20210,train_20211.csv,3
20211,train_20212.csv,6
20212,train_20213.csv,8
20213,train_20214.csv,4
20214,train_20215.csv,5
20215,train_20216.csv,4
20216,train_20217.csv,3
20217,train_20218.csv,5
20218,train_20219.csv,9
20219,train_20220.csv,7
20220,train_20221.csv,4
20221,train_20222.csv,3
20222,train_20223.csv,5
20223,train_20224.csv,14
20224,train_20225.csv,3
20225,train_20226.csv,4
20226,train_20227.csv,4
20227,train_20228.csv,3
20228,train_20229.csv,7
20229,train_20230.csv,5
20230,train_20231.csv,3
20231,train_20232.csv,4
20232,train_20233.csv,3
20233,train_20234.csv,4
20234,train_20235.csv,7
20235,train_20236.csv,7
20236,train_20237.csv,4
20237,train_20238.csv,3
20238,train_20239.csv,4
20239,train_20240.csv,8
20240,train_20241.csv,3
20241,train_20242.csv,3
20242,train_20243.csv,6
20243,train_20244.csv,3
20244,train_20245.csv,4
20245,train_20246.csv,4
20246,train_20247.csv,3
20247,train_20248.csv,5
20248,train_20249.csv,4
20249,train_20250.csv,5
20250,train_20251.csv,8
20251,train_20252.csv,4
20252,train_20253.csv,6
20253,train_20254.csv,11
20254,train_20255.csv,4
20255,train_20256.csv,6
20256,train_20257.csv,4
20257,train_20258.csv,8
20258,train_20259.csv,5
20259,train_20260.csv,6
20260,train_20261.csv,20
20261,train_20262.csv,4
20262,train_20263.csv,3
20263,train_20264.csv,4
20264,train_20265.csv,3
20265,train_20266.csv,4
20266,train_20267.csv,3
20267,train_20268.csv,4
20268,train_20269.csv,5
20269,train_20270.csv,11
20270,train_20271.csv,7
20271,train_20272.csv,3
20272,train_20273.csv,5
20273,train_20274.csv,6
20274,train_20275.csv,4
20275,train_20276.csv,4
20276,train_20277.csv,4
20277,train_20278.csv,20
20278,train_20279.csv,3
20279,train_20280.csv,3
20280,train_20281.csv,12
20281,train_20282.csv,5
20282,train_20283.csv,4
20283,train_20284.csv,4
20284,train_20285.csv,6
20285,train_20286.csv,3
20286,train_20287.csv,5
20287,train_20288.csv,8
20288,train_20289.csv,4
20289,train_20290.csv,3
20290,train_20291.csv,7
20291,train_20292.csv,4
20292,train_20293.csv,8
20293,train_20294.csv,5
20294,train_20295.csv,6
20295,train_20296.csv,4
20296,train_20297.csv,14
20297,train_20298.csv,4
20298,train_20299.csv,4
20299,train_20300.csv,5
20300,train_20301.csv,17
20301,train_20302.csv,12
20302,train_20303.csv,4
20303,train_20304.csv,3
20304,train_20305.csv,3
20305,train_20306.csv,4
20306,train_20307.csv,7
20307,train_20308.csv,4
20308,train_20309.csv,8
20309,train_20310.csv,4
20310,train_20311.csv,4
20311,train_20312.csv,5
20312,train_20313.csv,8
20313,train_20314.csv,6
20314,train_20315.csv,4
20315,train_20316.csv,4
20316,train_20317.csv,20
20317,train_20318.csv,6
20318,train_20319.csv,5
20319,train_20320.csv,5
20320,train_20321.csv,6
20321,train_20322.csv,3
20322,train_20323.csv,12
20323,train_20324.csv,3
20324,train_20325.csv,3
20325,train_20326.csv,5
20326,train_20327.csv,7
20327,train_20328.csv,4
20328,train_20329.csv,5
20329,train_20330.csv,4
20330,train_20331.csv,6
20331,train_20332.csv,3
20332,train_20333.csv,4
20333,train_20334.csv,10
20334,train_20335.csv,3
20335,train_20336.csv,3
20336,train_20337.csv,5
20337,train_20338.csv,5
20338,train_20339.csv,8
20339,train_20340.csv,7
20340,train_20341.csv,5
20341,train_20342.csv,7
20342,train_20343.csv,13
20343,train_20344.csv,4
20344,train_20345.csv,6
20345,train_20346.csv,5
20346,train_20347.csv,5
20347,train_20348.csv,8
20348,train_20349.csv,6
20349,train_20350.csv,4
20350,train_20351.csv,6
20351,train_20352.csv,3
20352,train_20353.csv,11
20353,train_20354.csv,4
20354,train_20355.csv,5
20355,train_20356.csv,4
20356,train_20357.csv,5
20357,train_20358.csv,4
20358,train_20359.csv,9
20359,train_20360.csv,5
20360,train_20361.csv,3
20361,train_20362.csv,4
20362,train_20363.csv,10
20363,train_20364.csv,4
20364,train_20365.csv,4
20365,train_20366.csv,3
20366,train_20367.csv,3
20367,train_20368.csv,3
20368,train_20369.csv,3
20369,train_20370.csv,6
20370,train_20371.csv,5
20371,train_20372.csv,3
20372,train_20373.csv,6
20373,train_20374.csv,4
20374,train_20375.csv,5
20375,train_20376.csv,4
20376,train_20377.csv,5
20377,train_20378.csv,8
20378,train_20379.csv,4
20379,train_20380.csv,3
20380,train_20381.csv,7
20381,train_20382.csv,14
20382,train_20383.csv,3
20383,train_20384.csv,5
20384,train_20385.csv,5
20385,train_20386.csv,4
20386,train_20387.csv,11
20387,train_20388.csv,4
20388,train_20389.csv,5
20389,train_20390.csv,6
20390,train_20391.csv,4
20391,train_20392.csv,4
20392,train_20393.csv,3
20393,train_20394.csv,4
20394,train_20395.csv,7
20395,train_20396.csv,11
20396,train_20397.csv,4
20397,train_20398.csv,4
20398,train_20399.csv,4
20399,train_20400.csv,8
20400,train_20401.csv,9
20401,train_20402.csv,5
20402,train_20403.csv,4
20403,train_20404.csv,3
20404,train_20405.csv,5
20405,train_20406.csv,8
20406,train_20407.csv,13
20407,train_20408.csv,6
20408,train_20409.csv,6
20409,train_20410.csv,3
20410,train_20411.csv,3
20411,train_20412.csv,4
20412,train_20413.csv,3
20413,train_20414.csv,5
20414,train_20415.csv,4
20415,train_20416.csv,4
20416,train_20417.csv,4
20417,train_20418.csv,4
20418,train_20419.csv,6
20419,train_20420.csv,5
20420,train_20421.csv,3
20421,train_20422.csv,4
20422,train_20423.csv,5
20423,train_20424.csv,4
20424,train_20425.csv,5
20425,train_20426.csv,3
20426,train_20427.csv,5
20427,train_20428.csv,18
20428,train_20429.csv,4
20429,train_20430.csv,4
20430,train_20431.csv,4
20431,train_20432.csv,11
20432,train_20433.csv,4
20433,train_20434.csv,3
20434,train_20435.csv,9
20435,train_20436.csv,3
20436,train_20437.csv,5
20437,train_20438.csv,4
20438,train_20439.csv,4
20439,train_20440.csv,4
20440,train_20441.csv,8
20441,train_20442.csv,4
20442,train_20443.csv,16
20443,train_20444.csv,6
20444,train_20445.csv,3
20445,train_20446.csv,5
20446,train_20447.csv,4
20447,train_20448.csv,3
20448,train_20449.csv,4
20449,train_20450.csv,3
20450,train_20451.csv,15
20451,train_20452.csv,4
20452,train_20453.csv,8
20453,train_20454.csv,5
20454,train_20455.csv,4
20455,train_20456.csv,8
20456,train_20457.csv,5
20457,train_20458.csv,6
20458,train_20459.csv,3
20459,train_20460.csv,6
20460,train_20461.csv,4
20461,train_20462.csv,6
20462,train_20463.csv,5
20463,train_20464.csv,5
20464,train_20465.csv,3
20465,train_20466.csv,4
20466,train_20467.csv,4
20467,train_20468.csv,4
20468,train_20469.csv,7
20469,train_20470.csv,4
20470,train_20471.csv,6
20471,train_20472.csv,5
20472,train_20473.csv,3
20473,train_20474.csv,4
20474,train_20475.csv,8
20475,train_20476.csv,4
20476,train_20477.csv,5
20477,train_20478.csv,3
20478,train_20479.csv,6
20479,train_20480.csv,4
20480,train_20481.csv,3
20481,train_20482.csv,7
20482,train_20483.csv,5
20483,train_20484.csv,5
20484,train_20485.csv,4
20485,train_20486.csv,3
20486,train_20487.csv,3
20487,train_20488.csv,14
20488,train_20489.csv,4
20489,train_20490.csv,6
20490,train_20491.csv,3
20491,train_20492.csv,3
20492,train_20493.csv,3
20493,train_20494.csv,6
20494,train_20495.csv,3
20495,train_20496.csv,3
20496,train_20497.csv,7
20497,train_20498.csv,8
20498,train_20499.csv,5
20499,train_20500.csv,4
20500,train_20501.csv,3
20501,train_20502.csv,3
20502,train_20503.csv,8
20503,train_20504.csv,6
20504,train_20505.csv,3
20505,train_20506.csv,5
20506,train_20507.csv,6
20507,train_20508.csv,4
20508,train_20509.csv,8
20509,train_20510.csv,7
20510,train_20511.csv,5
20511,train_20512.csv,5
20512,train_20513.csv,7
20513,train_20514.csv,5
20514,train_20515.csv,3
20515,train_20516.csv,4
20516,train_20517.csv,10
20517,train_20518.csv,5
20518,train_20519.csv,4
20519,train_20520.csv,17
20520,train_20521.csv,5
20521,train_20522.csv,6
20522,train_20523.csv,4
20523,train_20524.csv,12
20524,train_20525.csv,12
20525,train_20526.csv,9
20526,train_20527.csv,4
20527,train_20528.csv,14
20528,train_20529.csv,4
20529,train_20530.csv,5
20530,train_20531.csv,16
20531,train_20532.csv,4
20532,train_20533.csv,3
20533,train_20534.csv,4
20534,train_20535.csv,3
20535,train_20536.csv,7
20536,train_20537.csv,5
20537,train_20538.csv,4
20538,train_20539.csv,5
20539,train_20540.csv,4
20540,train_20541.csv,3
20541,train_20542.csv,7
20542,train_20543.csv,5
20543,train_20544.csv,4
20544,train_20545.csv,11
20545,train_20546.csv,3
20546,train_20547.csv,7
20547,train_20548.csv,3
20548,train_20549.csv,3
20549,train_20550.csv,4
20550,train_20551.csv,4
20551,train_20552.csv,7
20552,train_20553.csv,4
20553,train_20554.csv,7
20554,train_20555.csv,4
20555,train_20556.csv,3
20556,train_20557.csv,4
20557,train_20558.csv,5
20558,train_20559.csv,4
20559,train_20560.csv,3
20560,train_20561.csv,3
20561,train_20562.csv,3
20562,train_20563.csv,5
20563,train_20564.csv,7
20564,train_20565.csv,3
20565,train_20566.csv,5
20566,train_20567.csv,3
20567,train_20568.csv,4
20568,train_20569.csv,3
20569,train_20570.csv,4
20570,train_20571.csv,3
20571,train_20572.csv,20
20572,train_20573.csv,7
20573,train_20574.csv,3
20574,train_20575.csv,6
20575,train_20576.csv,6
20576,train_20577.csv,5
20577,train_20578.csv,6
20578,train_20579.csv,4
20579,train_20580.csv,3
20580,train_20581.csv,20
20581,train_20582.csv,3
20582,train_20583.csv,7
20583,train_20584.csv,5
20584,train_20585.csv,4
20585,train_20586.csv,4
20586,train_20587.csv,3
20587,train_20588.csv,6
20588,train_20589.csv,10
20589,train_20590.csv,4
20590,train_20591.csv,5
20591,train_20592.csv,6
20592,train_20593.csv,5
20593,train_20594.csv,4
20594,train_20595.csv,3
20595,train_20596.csv,3
20596,train_20597.csv,7
20597,train_20598.csv,4
20598,train_20599.csv,4
20599,train_20600.csv,4
20600,train_20601.csv,4
20601,train_20602.csv,7
20602,train_20603.csv,4
20603,train_20604.csv,4
20604,train_20605.csv,10
20605,train_20606.csv,5
20606,train_20607.csv,4
20607,train_20608.csv,14
20608,train_20609.csv,4
20609,train_20610.csv,13
20610,train_20611.csv,3
20611,train_20612.csv,3
20612,train_20613.csv,5
20613,train_20614.csv,13
20614,train_20615.csv,8
20615,train_20616.csv,11
20616,train_20617.csv,8
20617,train_20618.csv,4
20618,train_20619.csv,12
20619,train_20620.csv,3
20620,train_20621.csv,15
20621,train_20622.csv,3
20622,train_20623.csv,4
20623,train_20624.csv,4
20624,train_20625.csv,4
20625,train_20626.csv,4
20626,train_20627.csv,5
20627,train_20628.csv,8
20628,train_20629.csv,6
20629,train_20630.csv,3
20630,train_20631.csv,4
20631,train_20632.csv,5
20632,train_20633.csv,10
20633,train_20634.csv,4
20634,train_20635.csv,4
20635,train_20636.csv,3
20636,train_20637.csv,5
20637,train_20638.csv,3
20638,train_20639.csv,3
20639,train_20640.csv,7
20640,train_20641.csv,3
20641,train_20642.csv,5
20642,train_20643.csv,7
20643,train_20644.csv,5
20644,train_20645.csv,6
20645,train_20646.csv,6
20646,train_20647.csv,10
20647,train_20648.csv,4
20648,train_20649.csv,4
20649,train_20650.csv,3
20650,train_20651.csv,6
20651,train_20652.csv,3
20652,train_20653.csv,4
20653,train_20654.csv,4
20654,train_20655.csv,10
20655,train_20656.csv,4
20656,train_20657.csv,4
20657,train_20658.csv,4
20658,train_20659.csv,3
20659,train_20660.csv,6
20660,train_20661.csv,7
20661,train_20662.csv,5
20662,train_20663.csv,4
20663,train_20664.csv,5
20664,train_20665.csv,7
20665,train_20666.csv,11
20666,train_20667.csv,6
20667,train_20668.csv,4
20668,train_20669.csv,8
20669,train_20670.csv,4
20670,train_20671.csv,7
20671,train_20672.csv,5
20672,train_20673.csv,4
20673,train_20674.csv,4
20674,train_20675.csv,7
20675,train_20676.csv,5
20676,train_20677.csv,5
20677,train_20678.csv,8
20678,train_20679.csv,6
20679,train_20680.csv,3
20680,train_20681.csv,6
20681,train_20682.csv,19
20682,train_20683.csv,10
20683,train_20684.csv,5
20684,train_20685.csv,4
20685,train_20686.csv,9
20686,train_20687.csv,3
20687,train_20688.csv,4
20688,train_20689.csv,3
20689,train_20690.csv,5
20690,train_20691.csv,5
20691,train_20692.csv,4
20692,train_20693.csv,4
20693,train_20694.csv,8
20694,train_20695.csv,17
20695,train_20696.csv,3
20696,train_20697.csv,4
20697,train_20698.csv,3
20698,train_20699.csv,7
20699,train_20700.csv,5
20700,train_20701.csv,11
20701,train_20702.csv,3
20702,train_20703.csv,4
20703,train_20704.csv,19
20704,train_20705.csv,3
20705,train_20706.csv,6
20706,train_20707.csv,3
20707,train_20708.csv,3
20708,train_20709.csv,4
20709,train_20710.csv,4
20710,train_20711.csv,4
20711,train_20712.csv,7
20712,train_20713.csv,4
20713,train_20714.csv,12
20714,train_20715.csv,3
20715,train_20716.csv,5
20716,train_20717.csv,3
20717,train_20718.csv,3
20718,train_20719.csv,4
20719,train_20720.csv,4
20720,train_20721.csv,4
20721,train_20722.csv,5
20722,train_20723.csv,4
